sg_idx,case,sample_rank,recon_index,node,label,row_type,matched_mse_mean,matched_mse_node,cosine_similarity,rouge_l,recovered_text,ground_truth_text,case_mse_mean,case_mse_var,case_cosine_similarity_mean,case_cosine_similarity_var,case_rouge_l_mean,case_rouge_l_var
0,case3_no_structure,20,1120173,6,0,node,3.1811048294033403e-07,7.018285534639411e-08,0.671114702849823,0.07894736842105264,The term slug is used to refer to all slugs in the genus Sluga. The term slug is used to refer to all slugs in the genus Sluga. The term slug is used to refer to all slugs in the genus Sluga. The term slug is used to refer to all slugs in the genus Sluga. The term slug is used to refer to all slugs in the genus Sluga.,Where are all the banana slugs? ,,,,,,
0,case3_no_structure,20,1120173,9,0,node,3.1811048294033403e-07,3.119238015395304e-08,0.7435841859456362,0.21621621621621623,"I dont think they can hurt your ipod, i found ones that do the job!!                                                      ",@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case3_no_structure,21,1168009,2,1,node,8.95637376305653e-06,2.330481312374373e-05,-0.024152207515259493,0.0,âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlsoâââââ.â,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case3_no_structure,21,1168009,3,1,node,8.95637376305653e-06,3.2860354751528043e-06,0.0786735230924283,0.021739130434782605,"In the past, if you had a family member who had a family member who had a family member who had a family member who had a family member who had a family member who had a family member who had a family member who had a family member who had a family member who had a family member who had a family member who had a family member who had a family member who had a family member who had a family member.",@LAmale really? They're a band...  good music!,,,,,,
0,case3_no_structure,21,1168009,6,0,node,8.95637376305653e-06,3.3988938180108814e-06,0.17837820483074102,0.0,"âAs a rule of thumb, if you have a sex license, you must have a sex license. âAs a rule of thumb, you must have a sex license. âAs a rule of thumb, you must have a sex license. âAs a rule of thumb, you must have a sex license. âAs a rule of thumb, you must have a sex license. âAs a rule of thumb,",Where are all the banana slugs? ,,,,,,
0,case3_no_structure,21,1168009,9,0,node,8.95637376305653e-06,5.8357526353187016e-06,0.05199847037186041,0.0,"âAssuming that you have a healthy weight and a healthy body mass, you should be able to maintain a healthy weight.â. âAssuming that you have a healthy weight and a healthy body mass, you should be able to maintain a healthy weight.â. âAssuming that you have a healthy body mass, you should be able to maintain a healthy weight.â. âAssuming that you have a healthy body mass, you should be able to maintain ",@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case3_no_structure,22,1277441,2,1,node,1.1375310136893583e-06,4.344065106784266e-06,0.25606017581276136,0.0,I can't find a painkiller for my ipod touch. I can't find a painkiller for my ipod touch. I can't find a painkiller for my ipod touch. I can't find a painkiller for my ipod touch. I can't find a painkiller for my ipod touch. I can't find a painkiller for my ipod touch. I can't find a painkiller for my ipod touch.,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case3_no_structure,22,1277441,3,1,node,1.1375310136893583e-06,1.2318342042741948e-07,0.4035378440803625,0.05405405405405405,The following is a list of the most common names used in the United States for the term âAtlanticâ: âAtlanticâ: âAtlanticâ: âAtlanticâ: âAtlanticâ: âAtlanticâ: âAtlanticâ: âAtlanticâ: âAtlanticâ: âAtlanticâ: âAtlantic.,@LAmale really? They're a band...  good music!,,,,,,
0,case3_no_structure,22,1277441,6,0,node,1.1375310136893583e-06,4.330725260605649e-08,0.9858821285093111,1.0,Where are all the banana slugs?                                                           ,Where are all the banana slugs? ,,,,,,
0,case3_no_structure,22,1277441,9,0,node,1.1375310136893583e-06,3.9568274939690975e-08,0.027071848073269608,0.0,âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlso known as âAlsoâââââ.â,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case3_no_structure,23,1331646,2,1,node,3.3307643991523935e-08,1.6374618636898512e-08,0.6335971873536634,0.25,I can do mine tomorrow!                                                             someone,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case3_no_structure,23,1331646,3,1,node,3.3307643991523935e-08,7.641232647491612e-09,0.9192568941643312,0.13333333333333333,Where's all the bananas?   Good band!                                                        ,@LAmale really? They're a band...  good music!,,,,,,
0,case3_no_structure,23,1331646,6,0,node,3.3307643991523935e-08,6.793480247295042e-08,0.9113153153893293,0.42857142857142855,Grubs!                                                        Who can find the ripe banana slugs?,Where are all the banana slugs? ,,,,,,
0,case3_no_structure,23,1331646,9,0,node,3.3307643991523935e-08,4.127992220875522e-08,0.9691608072064998,0.28571428571428575,                                                         Why can't one find them   ,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case3_no_structure,24,1333127,2,1,node,3.740978648094116e-08,3.1513026275030044e-08,0.8540636896053998,0.14285714285714288,                                                         Who can mmmm music,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case3_no_structure,24,1333127,3,1,node,3.740978648094116e-08,1.6750884148387416e-08,0.9450548644980916,0.5333333333333333,@Lameem they're a really good band! ...                                                       ,@LAmale really? They're a band...  good music!,,,,,,
0,case3_no_structure,24,1333127,6,0,node,3.740978648094116e-08,7.018285534639414e-08,0.6711147028498223,0.07894736842105264,The term slug is used to refer to all slugs in the genus Sluga. The term slug is used to refer to all slugs in the genus Sluga. The term slug is used to refer to all slugs in the genus Sluga. The term slug is used to refer to all slugs in the genus Sluga. The term slug is used to refer to all slugs in the genus Sluga.,Where are all the banana slugs? ,,,,,,
0,case3_no_structure,24,1333127,9,0,node,3.740978648094116e-08,3.1192380153953024e-08,0.7435841859456365,0.21621621621621623,"I dont think they can hurt your ipod, i found ones that do the job!!                                                      ",@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case3_no_structure,25,1342177,2,1,node,2.1072756204134705e-06,1.3943638584196954e-07,0.7794967744446717,0.0,A good band!                                                          Lamalame are really good music!,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case3_no_structure,25,1342177,3,1,node,2.1072756204134705e-06,5.891962509457173e-06,0.915314516820537,0.0,Where are all those slime bananas?                                                           ,@LAmale really? They're a band...  good music!,,,,,,
0,case3_no_structure,25,1342177,6,0,node,2.1072756204134705e-06,4.874899265603086e-07,0.9577908389352473,0.8333333333333334,Where are all those banana slugs?                                                           ,Where are all the banana slugs? ,,,,,,
0,case3_no_structure,25,1342177,9,0,node,2.1072756204134705e-06,1.9102136597944305e-06,0.8791038101745232,0.06666666666666667,Lamma                                                        Where are all those good banana slugs?  ,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case3_no_structure,26,1359029,2,1,node,5.169344429009205e-06,7.582928471943765e-07,0.8657330218538133,0.11111111111111112,Mmmm!                                                        Who can find good music    They hurt,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case3_no_structure,26,1359029,3,1,node,5.169344429009205e-06,1.1824918697732723e-05,0.9251401381115417,0.2105263157894737,A  Lamma                                                       Where are all those slugs in the banana band?,@LAmale really? They're a band...  good music!,,,,,,
0,case3_no_structure,26,1359029,6,0,node,5.169344429009205e-06,6.656054394838958e-06,0.9201106470756032,0.6153846153846153,Lamma                                                        Where are all those good slugs?  ,Where are all the banana slugs? ,,,,,,
0,case3_no_structure,26,1359029,9,0,node,5.169344429009205e-06,1.4381117762707615e-06,0.9367439133863172,0.26666666666666666,"Lamma                                                         Oh, why can't you find them  ",@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case3_no_structure,27,1405460,2,1,node,4.054086721785006e-05,9.513689995283574e-06,0.9130584992855981,0.13333333333333333,Lamma                                                          Who can    Touch them,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case3_no_structure,27,1405460,3,1,node,4.054086721785006e-05,1.2117784200280356e-07,0.7603928338507484,0.0,mmmm                                                         Why can't you find them  ,@LAmale really? They're a band...  good music!,,,,,,
0,case3_no_structure,27,1405460,6,0,node,4.054086721785006e-05,4.580501737175875e-35,0.9999999999999749,1.0,Where are all the banana slugs?                                                           ,Where are all the banana slugs? ,,,,,,
0,case3_no_structure,27,1405460,9,0,node,4.054086721785006e-05,0.00015252860103411386,0.9259628390585701,0.15384615384615385,Mmm                                                       Who can find       ,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case3_no_structure,28,1433504,2,1,node,5.1559491483192446e-08,4.841899297801709e-08,0.8761039681289556,0.14285714285714288,                                                         Whoever can do     pain,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case3_no_structure,28,1433504,3,1,node,5.1559491483192446e-08,7.017418143569429e-08,-0.12279756188960138,0.019417475728155338,I'm not sure if I'll be able to find a job that will work for me. I'm not sure if I'll be able to find a job that will work for me. I'm not sure if I'll be able to find a job that will work for me. I'm not sure if I'll be able to find a job that will work for me. I'm not sure if I'll be able to find a job that will work for me. I'll be able to,@LAmale really? They're a band...  good music!,,,,,,
0,case3_no_structure,28,1433504,6,0,node,5.1559491483192446e-08,6.224325310965305e-08,0.8213869081398935,0.17647058823529413,"Where are all the good-looking slugs in Banana Lagoon? Photo courtesy of the University of California, Los Angeles. All the slugs in Banana Lagoon are in the family Lamnidae, but there are only a small number of slugs in the genus Lamnidae. In recent years, there has been a dramatic resurgence of the slug population in the world's tropical forests.",Where are all the banana slugs? ,,,,,,
0,case3_no_structure,28,1433504,9,0,node,5.1559491483192446e-08,2.5401538409405368e-08,0.6597587833066821,0.15624999999999997,I can't find a ipod ear neem ipod ear neem ipod ear neem ipod ear neem ipod ear neem ipod ear neem ipod ear neem ipod ear neem ipod ear neem ipod ear neem ipod ear neem ipod ear pain nee,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case3_no_structure,29,1435741,2,1,node,1.1597386565002362e-06,6.533058028137607e-07,0.9161531866306548,0.0,Lame bananas!                                                       Where are all the slugs?   ,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case3_no_structure,29,1435741,3,1,node,1.1597386565002362e-06,2.6803551115018947e-06,0.9057187122178808,0.15384615384615385,Lamma                                                        Who can find good     ,@LAmale really? They're a band...  good music!,,,,,,
0,case3_no_structure,29,1435741,6,0,node,1.1597386565002362e-06,1.3830915476143995e-35,0.9999999999999749,1.0,Where are all the banana slugs?                                                           ,Where are all the banana slugs? ,,,,,,
0,case3_no_structure,29,1435741,9,0,node,1.1597386565002362e-06,1.3052937116852894e-06,0.9389540764833021,0.26666666666666666,"Lamma                                                          Oh, why can't you find them?",@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
0,case3_no_structure,30,1443181,2,1,node,7.993901127751354e-08,1.1326292270867498e-07,0.7950218043396784,0.0,Where is all the banana slug?                                                           ,Crunch berries!  im tired. Who wants to do something tomorrow?,,,,,,
0,case3_no_structure,30,1443181,3,1,node,7.993901127751354e-08,2.417039344597295e-08,0.881886684866272,0.375,Where is the band Lalama?  All good music!                                                        ,@LAmale really? They're a band...  good music!,,,,,,
0,case3_no_structure,30,1443181,6,0,node,7.993901127751354e-08,8.806995072926441e-08,0.9592871737200569,0.5,Banana slugs!  Where are they all?                                                        ,Where are all the banana slugs? ,,,,,,
0,case3_no_structure,30,1443181,9,0,node,7.993901127751354e-08,9.425277822614179e-08,0.7747699185386183,0.12500000000000003,crunch!  Who can do something i dont wanna do tomorrow!                                                       ,@Jack_thm aww why not?! Heck they do the job! I can't find those anywhere nemore either!!  ur ipod ones hurt!!!,,,,,,
all,case1_exact_pattern,all,all,case_summary,,case_summary,,,,,,,1.2238440630028065e-07,2.293893794401728e-13,0.9331538847806595,0.028428596069613198,0.5767081174423042,0.12605567339880402
all,case2_zero_count,all,all,case_summary,,case_summary,,,,,,,1.3350231896645584e-05,1.4707448728339131e-09,0.6679124930263914,0.1527243801749833,0.2794339682494376,0.1255349479236523
all,case3_no_structure,all,all,case_summary,,case_summary,,,,,,,8.869384578728444e-06,1.2555165428273177e-09,0.754767575888969,0.0861313867309032,0.2611436731684204,0.09312535794884598
